iter	MultiClass
1515	0.6223887216
1516	0.6223512478
1517	0.6223159242
1518	0.6222892781
1519	0.6222496412
1520	0.6222081721
1521	0.6221608633
1522	0.6221333709
1523	0.6220980382
1524	0.6220748735
1525	0.622047272
1526	0.6220120187
1527	0.6219794175
1528	0.6219513997
1529	0.6219213786
1530	0.6218984732
1531	0.6218657271
1532	0.6218258331
1533	0.6217917688
1534	0.6217539817
1535	0.6217101319
1536	0.6216719321
1537	0.6216332014
1538	0.6215959329
1539	0.6215792528
1540	0.6215495582
1541	0.6215185877
1542	0.6215049733
1543	0.621478007
1544	0.6214368761
1545	0.6214074978
1546	0.6213713426
1547	0.6213468415
1548	0.6213153009
1549	0.6212636333
1550	0.6212251694
1551	0.6211954893
1552	0.6211568316
1553	0.6210994868
1554	0.6210561229
1555	0.6210226699
1556	0.6209760218
1557	0.6209514183
1558	0.6208946134
1559	0.6208742185
1560	0.6208410445
1561	0.6208151835
1562	0.620784522
1563	0.6207563543
1564	0.6207223372
1565	0.6206819273
1566	0.6206524349
1567	0.620621523
1568	0.6205848081
1569	0.6205542216
1570	0.6205261214
1571	0.6204951625
1572	0.6204771931
1573	0.620447245
1574	0.6204110848
1575	0.6203717775
1576	0.6203434623
1577	0.6203079127
1578	0.6202667346
1579	0.6202426137
1580	0.6202123853
1581	0.6201879637
1582	0.6201613964
1583	0.6201344133
1584	0.6201101175
1585	0.6200911466
1586	0.6200481532
1587	0.6200196023
1588	0.6199878856
1589	0.6199642777
1590	0.619932831
1591	0.6198866765
1592	0.6198387599
1593	0.6198172767
1594	0.6197761529
1595	0.6197440568
1596	0.6196902029
1597	0.6196523982
1598	0.6196253059
1599	0.6195994432
1600	0.6195797953
1601	0.6195458366
1602	0.6195192148
1603	0.6194931434
1604	0.6194428083
1605	0.6194165418
1606	0.619391794
1607	0.6193530822
1608	0.6193305888
1609	0.6192907959
1610	0.6192646272
1611	0.6192409783
1612	0.6192087356
1613	0.619181709
1614	0.6191465488
1615	0.6191227678
1616	0.6190901901
1617	0.6190588955
1618	0.6190295345
1619	0.6189971965
1620	0.6189693214
1621	0.6189124754
1622	0.6188959146
1623	0.6188544319
1624	0.6188195951
1625	0.6187946861
1626	0.6187574075
1627	0.6187227092
1628	0.6187038564
1629	0.6186785567
1630	0.6186489346
1631	0.6186223101
1632	0.618604067
1633	0.6185735568
1634	0.6185275501
1635	0.6184858822
1636	0.6184482106
1637	0.6184151963
1638	0.6183810323
1639	0.6183471261
1640	0.6183249013
1641	0.618291701
1642	0.6182607335
1643	0.6182256928
1644	0.6181935373
1645	0.6181589269
1646	0.6181311702
1647	0.6181190865
1648	0.6180906777
1649	0.6180615805
1650	0.6180255614
1651	0.6179948575
1652	0.6179646978
1653	0.6179455754
1654	0.6178904575
1655	0.6178675211
1656	0.6178427219
1657	0.6178198892
1658	0.6177911179
1659	0.61774761
1660	0.6177133474
1661	0.6176889235
1662	0.6176479028
1663	0.6176283626
1664	0.6176130872
1665	0.6175811861
1666	0.6175660021
1667	0.6175482853
1668	0.6175206234
1669	0.6175030079
1670	0.6174595631
1671	0.6174318585
1672	0.6174128806
1673	0.6173926806
1674	0.6173378635
1675	0.6172906661
1676	0.6172177678
1677	0.6171937288
1678	0.6171699952
1679	0.6171475659
1680	0.6171074673
1681	0.6170799539
1682	0.6170206894
1683	0.6169699487
1684	0.616937203
1685	0.6168984127
1686	0.6168734001
1687	0.6168691531
1688	0.6168200696
1689	0.6167994046
1690	0.6167703838
1691	0.6167454113
1692	0.6167137801
1693	0.6166776916
1694	0.616641622
1695	0.6166183548
1696	0.6165922017
1697	0.6165694623
1698	0.6165183255
1699	0.6164976094
1700	0.6164629087
1701	0.6164209926
1702	0.6163913575
1703	0.6163715278
1704	0.6163414386
1705	0.616319503
1706	0.6163092384
1707	0.6162715415
1708	0.6162513953
1709	0.6162317245
1710	0.6162056928
1711	0.6161819419
1712	0.6161569317
1713	0.6161161432
1714	0.616095964
1715	0.6160650985
1716	0.6160440033
1717	0.6160092285
1718	0.6159538979
1719	0.6159107129
1720	0.6158925906
1721	0.6158752833
1722	0.6158430454
1723	0.6158282066
1724	0.6157730843
1725	0.6157340414
1726	0.6156898952
1727	0.6156692434
1728	0.6156285969
1729	0.6155834305
1730	0.6155568823
1731	0.6155301663
1732	0.6155154307
1733	0.6154703109
1734	0.6154539024
1735	0.6154247721
1736	0.6153955641
1737	0.6153674935
1738	0.6153393857
1739	0.6153003009
1740	0.6152875994
1741	0.6152601104
1742	0.615231439
1743	0.6152029335
1744	0.615174218
1745	0.6151454454
1746	0.6151088893
1747	0.615075498
1748	0.6150496334
1749	0.6149767441
1750	0.6149590271
1751	0.61494139
1752	0.6149116344
1753	0.6148935046
1754	0.6148705533
1755	0.6148424067
1756	0.6148205345
1757	0.6147970346
1758	0.6147744065
1759	0.6147240664
1760	0.6147086418
1761	0.6146794427
1762	0.6146501291
1763	0.6146241233
1764	0.6146079499
1765	0.6145881069
1766	0.6145643992
1767	0.6145350674
1768	0.6145101399
1769	0.6144651078
1770	0.6144161159
1771	0.6143866766
1772	0.6143619432
1773	0.6143412632
1774	0.6143084722
1775	0.6142793199
1776	0.6142394904
1777	0.6142126474
1778	0.6141909767
1779	0.614160663
1780	0.6141101028
1781	0.6140650268
1782	0.6140335851
1783	0.6140123459
1784	0.613970086
1785	0.6139491465
1786	0.6139264349
1787	0.6138988769
1788	0.613863307
1789	0.6138380431
1790	0.6138117551
1791	0.6137660789
1792	0.6137244763
1793	0.6136704087
1794	0.6136556434
1795	0.6135993035
1796	0.6135748629
1797	0.6135203041
1798	0.6134965478
1799	0.61344674
1800	0.6134140277
1801	0.6133897488
1802	0.6133741058
1803	0.6133396623
1804	0.6133052617
1805	0.6132907501
1806	0.6132737111
1807	0.6132527292
1808	0.6132203011
1809	0.6132056037
1810	0.6131709061
1811	0.6131260869
1812	0.6131084864
1813	0.6130834823
1814	0.613043037
1815	0.6130146005
1816	0.6129903783
1817	0.612958035
1818	0.6129318416
1819	0.6128850311
1820	0.6128519873
1821	0.6128041196
1822	0.6127759751
1823	0.612747155
1824	0.6127256362
1825	0.6127006812
1826	0.6126684044
1827	0.6126240908
1828	0.6125842802
1829	0.6125614828
1830	0.6125411494
1831	0.6125052977
1832	0.6124730078
1833	0.6124362598
1834	0.612415675
1835	0.6123900619
1836	0.6123694306
1837	0.6123362187
1838	0.6122877275
1839	0.6122650866
1840	0.6122316417
1841	0.6121920275
1842	0.612144883
1843	0.6121099755
1844	0.6120951067
1845	0.6120584427
1846	0.6120372782
1847	0.6120026416
1848	0.6119773016
1849	0.6119525946
1850	0.6119333153
1851	0.6119131738
1852	0.6118884603
1853	0.6118704297
1854	0.6118229167
1855	0.6117890135
1856	0.611733011
1857	0.6117165692
1858	0.6116670331
1859	0.6116495004
1860	0.6116334986
1861	0.6116258464
1862	0.6116068329
1863	0.6115751243
1864	0.6115464357
1865	0.6115221722
1866	0.6114936359
1867	0.6114465476
1868	0.6114180511
1869	0.6113647204
1870	0.6113238622
1871	0.6112877879
1872	0.6112374035
1873	0.6112138337
1874	0.6111873607
1875	0.6111625299
1876	0.611143609
1877	0.6111238269
1878	0.6110927295
1879	0.6110724881
1880	0.6110475909
1881	0.6110149322
1882	0.6109966627
1883	0.6109714336
1884	0.6109530073
1885	0.6109300173
1886	0.6108926056
1887	0.610868863
1888	0.6108389562
1889	0.6108168942
1890	0.6107890674
1891	0.6107723796
1892	0.6107345199
1893	0.6107102363
1894	0.6106794366
1895	0.6106414264
1896	0.6106116964
1897	0.6105660883
1898	0.6105412431
1899	0.6104866432
1900	0.6104477703
1901	0.6104103615
1902	0.6103868649
1903	0.6103521869
1904	0.6103260281
1905	0.6103017746
1906	0.6102843702
1907	0.6102674635
1908	0.6102392994
1909	0.6102120926
1910	0.6101847688
1911	0.6101387547
1912	0.6101091013
1913	0.6100845342
1914	0.610056325
1915	0.6100152383
1916	0.6099808802
1917	0.6099679249
1918	0.609919483
1919	0.6098885917
1920	0.6098713352
1921	0.6098385887
1922	0.6098190431
1923	0.6098048549
1924	0.6097866996
1925	0.6097708804
1926	0.6097443961
1927	0.6097232793
1928	0.6096798044
1929	0.6096394053
1930	0.6096102767
1931	0.6095919944
1932	0.6095539603
1933	0.6095143294
1934	0.6094846302
1935	0.6094530675
1936	0.609410265
1937	0.6093829791
1938	0.6093621661
1939	0.6093194502
1940	0.6092999248
1941	0.6092737966
1942	0.6092523573
1943	0.6092223526
1944	0.6092046426
1945	0.6091794888
1946	0.6091511097
1947	0.6091072759
1948	0.609078178
1949	0.6090494252
1950	0.6090256474
1951	0.6090003705
1952	0.6089779227
1953	0.608944832
1954	0.6089107816
1955	0.6088541726
1956	0.6088200941
1957	0.6087925024
1958	0.6087630262
1959	0.6087260287
1960	0.6086963927
1961	0.6086696715
1962	0.6086243459
1963	0.6085912392
1964	0.6085472095
1965	0.6085084318
1966	0.6084876665
1967	0.6084438693
1968	0.6084169817
1969	0.6083784066
1970	0.6083374799
1971	0.6083063253
1972	0.60828573
1973	0.6082473166
1974	0.6082280483
1975	0.6082108139
1976	0.6081901051
1977	0.6081619161
1978	0.608135126
1979	0.6081042144
1980	0.6080755098
1981	0.6080438189
1982	0.6080191946
1983	0.6079965419
1984	0.6079764366
1985	0.6079550863
1986	0.6079199774
1987	0.6079004424
1988	0.6078654809
1989	0.6078430294
1990	0.6078114188
1991	0.6077849826
1992	0.6077588419
1993	0.6077264332
1994	0.6076872336
1995	0.6076659302
1996	0.6076492801
1997	0.6076220352
1998	0.6075987162
1999	0.6075768512
